,01brn,02symm,03max_BO,04mean_BO,05depthX,06depthY,07depthZ,08sholl100,09sholl200,10sholl300,11l200,12l300,13l400,14max_PL,15min_PL,16mean_PL,17max_lng,18mean_lng,19Total_lng,20max_lng_d,21mean_lng_d,22max_D,23mean_D,24GR2,25GR3,26max GR,27meanGR,28above2,name,file
10,1.7558748556724915,-0.2863283283963313,0.9030899869919435,0.6887163699704659,2.376339672571035,2.6032418342604853,2.1798963326207064,1.0791812460476249,0.6989700043360189,0.0,1.0,0.6989700043360189,0.6989700043360189,2.644940493309807,2.1555339544758976,2.431532659799883,2.4216110855688413,1.7387307293225214,3.5168819797061652,2.833565447412345,2.1467998964537225,-0.29797008908214395,-0.8031783845825304,1.255272505103306,0.0,0.3010299956639816,0.28775021781774596,-0.5006023505691853,neurogliaform,NMO_37623
11,1.9395192526186185,-0.23613750862455787,0.9542425094393249,0.7386044098379052,2.3771240423464564,3.035021269315129,2.3946792755450987,1.1760912590556813,1.0791812460476249,0.6989700043360189,1.462397997898956,1.255272505103306,1.0791812460476249,3.007239690820922,2.0312039455282944,2.645939800955352,2.7877369386766406,1.9060908992664876,3.8603334087058125,3.199691300520144,2.3155231977234574,-0.30268153266518016,-0.8118345102932847,1.4771212547196624,0.0,0.3010299956639816,0.29580006999396463,-0.4623979978989561,neurogliaform,NMO_37661
12,2.3364597338485296,-0.2411295627878943,1.1139433523068367,0.8487487749063524,2.68414490100605,2.7237839369653294,1.6918768225593313,1.591064607026499,1.3617278360175928,1.0791812460476249,1.6020599913279625,1.414973347970818,1.1139433523068367,2.8128647261999604,1.8917376722100137,2.4719471349103777,2.4781044805516736,1.7523927376029413,4.0948154184251475,2.905040461788056,2.1048404693685425,0.0439633363836517,-0.6616654888256858,2.0086001717619175,0.9030899869919435,0.5066954564546685,0.2958834313264132,-0.32785956208661193,neurogliaform,NMO_06138
13,2.2227164711475833,-0.20410717073541634,1.0791812460476249,0.7948569438864963,2.6763643353293975,2.8296382116275622,2.430413711892598,1.414973347970818,1.0791812460476249,0.6020599913279624,1.5185139398778875,1.1760912590556813,1.0,2.8729082797100647,2.0086277347544046,2.534602819759107,2.6148885615520587,1.7882570644659233,4.018705985844197,2.946428028487613,2.0855938367313707,-0.19069336083664212,-0.5574512030979742,1.9030899869919435,1.0791812460476249,0.5708236913889442,0.2998832947025085,-0.3196264841556397,neurogliaform,NMO_37625
14,2.82020145948564,-0.3210498535206135,1.4771212547196624,1.1005573786252425,2.6946666099727556,2.66255952153951,2.401865607199611,1.8388490907372552,1.4913616938342726,0.47712125471966244,1.7558748556724915,1.380211241711606,0.9542425094393249,2.991322303678265,2.084258106272575,2.6166114761867565,2.5454863873927596,1.5675720862981362,4.389740165666154,2.851839928821537,1.883372200896725,-0.24759097171756952,-0.613136937659677,2.515873843711679,1.7323937598229686,0.740859853471042,0.31618553146928624,-0.3043276157739611,neurogliaform,NMO_37720
15,2.7299742856995555,-0.2780397500639073,1.2304489213782739,0.9818521511949255,2.8287372121125176,3.0825986912498187,2.0893398077710312,1.7558748556724915,1.380211241711606,1.1139433523068367,1.7781512503836436,1.4771212547196624,1.0791812460476249,3.13997464067045,1.9999966339478308,2.568727842292719,2.8189094502781855,1.5786191221702155,4.311012881993184,3.230863812121689,1.9897785010126703,-0.04196623349928246,-0.8194151614748312,2.3180633349627615,0.0,0.3010299956639815,0.2997478516635351,-0.41191095073679407,neurogliaform,NMO_37061
16,2.603144372620182,-0.2556017348851165,1.2041199826559248,0.9443360583586777,3.0327476603046315,2.6686281593438146,2.0782029825036856,1.7160033436347992,1.2041199826559248,0.7781512503836436,1.6232492903979006,1.0791812460476249,0.6020599913279624,2.940957987043663,2.20291500786596,2.4828231646567427,2.678830301978519,1.547921917234935,4.1543032823455395,3.090784663822022,1.9578305416111539,-0.06904912876975622,-0.8099929157278697,2.1522883443830563,0.0,0.3010299956639817,0.29305762624682974,-0.45085602823712584,chandelier,NMO_37247
17,2.503790683057181,-0.3667332469492662,1.662757831681574,1.2781853385467232,2.410490420003448,2.4902675758308126,1.8840586470939384,1.380211241711606,0.6989700043360189,0.0,1.0,0.0,0.0,3.016554660220971,1.8469304775121638,2.6741341461532295,2.1829265363654544,1.3115040808708054,3.8193599525666366,2.4922753169480862,1.7469613660613366,0.3344537564239985,-0.810901378296004,1.9444826721501687,0.0,0.4308374623122741,0.2764000683121382,-0.5593080109070125,chandelier,NMO_37424
18,2.7067177823367587,-0.3579301272967014,1.462397997898956,1.1898388972175686,2.5574470461493592,2.646315485874714,2.3058026291849045,1.0,1.1760912590556813,0.9542425094393249,0.9030899869919435,0.6989700043360189,0.3010299956639812,2.758714372405371,1.737138080379579,2.490360571415762,2.427170833405006,1.324136639069981,4.0334066000458115,2.8391251952485095,1.7296668499035504,0.03999722823102566,-0.7846802138945133,2.2648178230095364,0.3010299956639812,0.5412627218936897,0.2881407078736747,-0.44189995932722226,chandelier,NMO_37763
19,3.184975190698261,-0.34145131497791414,1.5440680443502757,1.1953438916661834,2.616444004076933,2.6129638927195424,2.4690410563451577,1.9731278535996986,1.662757831681574,0.6989700043360189,1.4771212547196624,0.8450980400142568,0.3010299956639812,2.9753732667383965,2.0304519622626045,2.632861184702759,2.4496556455633227,1.4033236103037086,4.589148969916671,2.741199799014708,1.6612078441570914,0.04958912743435326,-0.4593817100160783,2.8182258936139557,2.1271047983648077,1.1723275624710934,0.3482184779459912,-0.36674929708430554,chandelier,NMO_07472
20,2.0453229787866576,-0.36026098478078283,1.1760912590556813,0.8673744347254091,2.4585925289760158,2.464221197534449,2.0189084443163274,0.6020599913279624,1.0,0.0,0.8450980400142568,0.3010299956639812,0.0,2.6334562681287665,2.190623870253643,2.4679600468617595,2.1966952552648324,1.4528065088843316,3.509711360220804,2.6086496171083358,1.857648741298895,-0.2620017131140709,-0.8117560075807577,1.6434526764861874,0.0,0.3010299956639815,0.29421084256586366,-0.40187030230047,chandelier,NMO_37391
21,2.8651039746411278,-0.3857387662419504,1.7558748556724915,1.4031951486322956,2.6849440537211704,2.518118947143153,2.0500702643674384,1.2041199826559248,1.414973347970818,1.041392685158225,1.0,0.0,0.0,3.266991535404003,2.095695088818,2.9072378042599145,2.2387948643192983,1.3804460247999446,4.247323839137444,2.500234228330811,1.626357063430296,-0.013018495262323175,-0.48713584454110725,2.330413773349191,0.7781512503836436,0.639046291521233,0.2908944226564515,-0.534690201291937,chandelier,NMO_35831
22,1.9294189257142929,-0.28609255531947264,1.1139433523068367,0.8815921305506578,2.199645493080167,2.41589107750278,2.0727276895852658,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,2.6750589898534245,1.7785303937113137,2.4871715794922435,1.967756060928503,1.4876878476217978,3.432170519771966,2.199417741251031,1.6938059976491737,0.13353891293832953,-0.360648003010224,1.414973347970818,0.0,0.41879837254878033,0.23443949510417772,-0.5144455777434748,chandelier,NMO_37114
23,2.6424645202421213,-0.24107661939493202,1.2304489213782739,0.9779304121889001,2.59321958828748,2.8262238632826944,2.293760199618124,0.7781512503836436,1.6334684555795866,1.1760912590556813,1.146128035678238,0.6020599913279624,0.0,2.8640267407980677,2.2331722098485587,2.561298642080542,2.40551107215839,1.436577778948702,4.082000048297794,2.582242728763564,1.6794234963449886,0.3436283410660225,-0.4162179630267543,2.2405492482825995,1.7160033436347992,0.8718317330538838,0.3035714402811955,-0.40191527195952165,chandelier,NMO_37133
24,2.88930170250631,-0.3943415163437569,1.6901960800285136,1.254216809124493,2.68020856119211,2.6865737120538817,2.0609621130938325,1.3222192947339193,1.146128035678238,1.1760912590556813,1.1760912590556813,0.7781512503836436,0.0,3.176801787509887,2.2936094342059805,2.7787895964791325,2.3319312708060767,1.3646786022250632,4.255658199214752,2.6488631004751038,1.6056558981240008,0.09864371385382051,-0.39429153504377557,2.5327543789924976,2.305351369446624,1.0808630953516787,0.40957533520120615,-0.3565473235138126,chandelier,NMO_04548
25,2.4983105537896004,-0.36768649356678496,1.6532125137753437,1.2600263623791144,2.409070437559028,2.4877462450724406,1.8840586470939384,1.3617278360175928,0.6989700043360189,0.0,1.0,0.0,0.0,3.0144404035116925,1.8153146249054812,2.6727645340062973,2.0318306550105563,1.3010932837150797,3.8035204036995127,2.492240036840363,1.7459246239002555,0.05176147971647804,-0.8418126180287173,1.9344984512435677,0.0,0.4306996379217588,0.2803144704341228,-0.5638121025460328,chandelier,NMO_37537
26,3.162862993321926,-0.33915771795041055,1.4771212547196624,1.1776770005961843,2.4995771207284876,2.632669831873192,2.198684573077143,1.3222192947339193,1.591064607026499,1.505149978319906,0.6020599913279624,0.0,0.0,2.779060772493029,1.9547114091797968,2.514565896498774,2.066282112859335,1.1812941714304417,4.345051695412398,2.4782364747028383,1.5901852880359442,-0.035673338290492705,-0.8143430060868438,2.6884198220027105,0.0,0.43614719387806217,0.29817252291548196,-0.47444317131921554,chandelier,NMO_37138
27,3.1652443261253107,-0.34173792231380107,1.5314789170422551,1.2356111119319537,2.4912496033750355,2.495932670123044,2.3194392030460493,1.6901960800285136,1.7993405494535817,0.3010299956639812,0.9542425094393249,0.0,0.0,2.725074664302983,1.8372121776882382,2.4621870043425496,2.0567044744063967,1.2486007355695434,4.414734705874653,2.4686588362499005,1.6582188221128102,0.05690485724028988,-0.8033026298460698,2.717670503002262,0.7781512503836436,0.7752784512480545,0.29523516239583913,-0.4475738231230487,chandelier,NMO_37818
28,3.061829307294699,-0.33689729972178917,1.462397997898956,1.1844015883844268,2.4212912539188607,2.4847694777161733,2.130333768495006,1.5440680443502757,1.6127838567197355,0.6020599913279624,0.9542425094393249,0.47712125471966244,0.0,2.6416999397880625,1.923954857679378,2.4387143676957344,2.1081566065035404,1.2171079717644198,4.28006580584893,2.5201109683470437,1.6282775841249206,0.02949891881585741,-0.8216098928498272,2.621176281775035,0.0,0.3010299956639817,0.3008416224309679,-0.4406530255196638,chandelier,NMO_37821
29,3.2000292665537704,-0.33140057498664155,1.462397997898956,1.1130588847441936,2.6607042470706794,2.7497904058192635,2.273417994771454,1.6901960800285136,1.7853298350107671,0.6989700043360189,1.041392685158225,0.6020599913279624,0.3010299956639812,2.795316534913122,2.0348488019087525,2.495764159099432,2.431953212110096,1.2456241291880839,4.446474627279161,2.8439075739536,1.6562527265328768,-0.06224879853587317,-0.8180830483690705,2.7528164311882715,0.0,0.3010299956639817,0.2978675370092055,-0.4472128353654989,chandelier,NMO_37764
30,2.8188854145940097,-0.29295304357801827,1.3010299956639813,0.9982909533674342,2.6848633073266077,2.944344465553711,2.075619945928776,1.6812412373755872,1.3979400086720377,0.7781512503836436,1.591064607026499,1.2041199826559248,0.47712125471966244,2.823905328164469,2.0493660801131943,2.5301982969992207,2.5234433126531473,1.4215242724042583,4.242382261843958,2.983852694482954,1.8730964315835634,0.2588709456814706,-0.8755835163768133,2.3138672203691533,0.7781512503836436,0.7318462975605662,0.29737131617956947,-0.5050181942248565,chandelier,NMO_37548
31,2.7535830588929064,-0.3129062069062871,1.3424226808222062,1.0216969490189187,2.9627196609848174,2.879663476115607,2.477743297785946,1.2787536009528289,1.2787536009528289,1.2304489213782739,1.4771212547196624,0.9542425094393249,0.6989700043360189,2.970669850092979,2.168691250356476,2.600792104553655,2.3838453252815666,1.4410602849434027,4.196935140615894,2.79579968712507,1.8514605473397152,-0.009459862686675726,-0.8188513200683256,2.322219294733919,0.0,0.3192259485668922,0.29923491512652844,-0.43136376415898736,chandelier,NMO_36983
32,2.0969100130080562,-0.3145446043065447,1.2304489213782739,0.9561233893038812,2.724251286198503,2.7395327894173307,1.414973347970818,1.1139433523068367,1.3222192947339193,0.47712125471966244,1.3222192947339193,0.9542425094393249,0.6989700043360189,2.7458559204221955,1.9192079238139679,2.4840830809006356,2.4223244582280086,1.677348921474796,3.7845588911226646,2.8653527900395033,2.083781495563226,0.03323672521217539,-0.6742834242070365,1.6812412373755872,1.0,0.6517607226480058,0.2868252593200734,-0.4156687756324692,Martinotti,NMO_06140
33,2.9132839017604186,-0.2829499414044619,1.414973347970818,1.0746224952326588,2.8612774619227417,2.951890964335531,2.084576277934331,1.4913616938342726,1.8129133566428555,1.5185139398778875,1.9867717342662448,1.6532125137753437,1.3424226808222062,2.8618132234848885,2.0485334468423906,2.551294441988543,2.57531564236337,1.5578400168128155,4.472711834352866,3.066755238548856,1.971151301368973,-0.09995545337894733,-0.7328672146822779,1.9822712330395684,1.0,0.7627580078684442,0.21570908277714812,-0.9310126687208501,Martinotti,NMO_79459
34,2.503790683057181,-0.4402064720918767,1.5440680443502757,1.1890244999869313,2.967852063068586,3.0743811970031816,2.2018339304743506,1.2787536009528289,1.2041199826559248,1.2041199826559248,1.8260748027008264,1.6434526764861874,1.3424226808222062,3.277504613174952,2.338019757307645,2.9150985474356927,2.5972012016844603,1.7025610195861671,4.210416891281998,3.001194575087552,2.106430033996025,0.08888360819365018,-0.7507940828483788,2.0569048513364727,0.6020599913279624,0.8670917459538634,0.2877184018714245,-0.44688583172070856,Martinotti,NMO_37297
35,2.503790683057181,-0.31100132373546013,1.4471580313422192,1.0969100130080565,2.918444502329947,3.0933166012043314,1.9675011747228415,1.4313637641589874,1.255272505103306,0.9542425094393249,1.5797835966168101,1.3010299956639813,1.0791812460476249,3.066628834117904,1.829010644243541,2.5489430349593443,2.7634640399983974,1.6229576725347115,4.130813544230542,3.2446361133312096,1.9694694227457945,0.06649615777506031,-0.566594948770394,1.505149978319906,0.3010299956639812,0.6831257910999552,0.2087542765662856,-0.9986407047372752,Martinotti,NMO_79463
36,2.683947130751512,-0.2806568824169385,1.2304489213782739,0.9615285093117076,2.8370705111025285,2.928180700289682,2.101643985490313,1.6901960800285136,1.3617278360175928,0.9030899869919435,1.7403626894942439,1.3617278360175928,1.1139433523068367,2.862611165756768,2.0431521872238214,2.4782395082361512,2.6580964094413373,1.5593961875217053,4.246032456783999,3.042871946468144,1.9596877119874394,-0.26042818223829023,-0.719471703070475,1.662757831681574,0.0,0.4458136260377786,0.2238850132810255,-1.021189299069938,Martinotti,NMO_79462
37,2.184691430817599,-0.27342917340641054,1.041392685158225,0.7972142564331398,2.8065394752662502,3.1272117383160465,2.067480023931483,0.8450980400142568,1.2787536009528289,1.0,1.505149978319906,1.3222192947339193,1.041392685158225,3.107851888241681,2.362430473862265,2.6776241436330244,2.6246179578447855,1.7651517179253633,3.958276316279825,3.0365723196882892,2.166698755255151,0.17591554830213227,-0.7229152888213358,1.7323937598229686,0.0,0.30102999566398214,0.2754649827474803,-0.45229767099463025,Martinotti,NMO_37290
38,2.2764618041732443,-0.28805770118358126,1.2787536009528289,1.002705893375925,2.7363965022766426,3.0095146329729743,2.7328921081939512,0.6989700043360189,0.6989700043360189,1.0,1.7160033436347992,1.462397997898956,1.255272505103306,3.1747630210711195,2.3466285921129497,2.9181414116076567,2.9216558425288284,1.8243076147777078,4.107608843481257,3.3336102043723317,2.2219942834494746,0.3399341064353568,-0.7381607539460686,1.8573324964312685,0.0,0.3010299956639816,0.26860664711246235,-0.4191293077419757,Martinotti,NMO_37291
39,3.116939646550756,-0.33898415477684624,1.5440680443502757,1.2519125905465596,2.9351443624716125,3.0820381721087453,2.639506410576904,1.2304489213782739,1.2787536009528289,1.3424226808222062,2.05307844348342,1.568201724066995,1.255272505103306,3.184864866738821,2.2472616292750773,2.894416673648317,2.617049227608347,1.517890555406328,4.635824390445969,3.0290035894518503,1.9188078849363603,0.43616265007500876,-0.762913787551146,2.7058637122839193,1.0791812460476249,0.7181516661102987,0.28948936197549735,-0.41107593426683653,Martinotti,NMO_37672
40,2.5854607295085006,-0.287717816125256,1.1760912590556813,0.9325679025211684,2.3312855455870096,2.7705501088712645,2.256862005896403,1.6020599913279625,1.2041199826559248,0.7781512503836436,1.7242758696007892,1.4313637641589874,1.0791812460476249,2.784326563733315,1.997505002953558,2.462764853301964,2.552369228461453,1.573016681756283,4.16184840735049,3.16329360812325,2.008613678010243,0.03671171345157548,-0.7517695386654669,1.7481880270062005,0.3010299956639812,0.5023399595600697,0.20629957027738047,-0.8372727025023002,Martinotti,NMO_79465
41,2.663700925389648,-0.260926084482472,1.2304489213782739,0.9380320520163805,2.7829167247126128,2.7768681882134656,2.036588976755404,1.5440680443502757,1.7781512503836436,1.3222192947339193,1.9912260756924949,1.6532125137753437,1.4471580313422192,2.8225466342519887,2.2179667093252955,2.55486683655629,2.5548683137238073,1.6502516007461443,4.316769581301025,2.943226789208299,2.110922975669738,-0.055415681211687454,-0.8311607892260556,1.9444826721501687,1.2041199826559248,0.6061152471233215,0.22384067372409622,-0.7192182532394795,Martinotti,NMO_79458
42,2.7611758131557314,-0.26091801253573527,1.2304489213782739,0.9448228950284404,2.899295093170268,2.664341061300606,2.0933166012043314,0.6989700043360189,1.9590413923210936,1.041392685158225,1.8129133566428555,1.505149978319906,1.1760912590556813,2.784977180765907,2.139567805342346,2.4892052372500952,2.500417057149946,1.5425316995242473,4.305959693087185,2.847369030000526,1.957337684070553,-0.14800235992020064,-0.7568661924270038,2.0170333392987803,1.0,0.654356246744293,0.23176929637961058,-0.7441424738569511,Martinotti,NMO_79457
43,2.7664128471123997,-0.3947259452840367,1.6232492903979006,1.2805830314554114,3.1916940842678265,3.2580886814869094,2.3587531397615207,1.2304489213782739,1.0791812460476249,1.0791812460476249,1.6901960800285136,1.3979400086720377,1.1760912590556813,3.4189249618218667,2.2875857551587644,2.979381243694325,2.725142963898164,1.5583910973787014,4.326288713396791,2.9850105983172255,1.8668071131337178,-0.07058109255815583,-0.5461437072715846,2.401400540781544,1.845098040014257,1.2995141686389948,0.34711223268695374,-0.3650123063308554,Martinotti,NMO_37190
44,2.330413773349191,-0.32135119123287675,1.2787536009528289,1.1156413247206713,2.9430094973461984,2.6893976628212823,2.2508589545992947,1.5797835966168101,1.414973347970818,0.7781512503836436,1.8129133566428555,1.5797835966168101,1.380211241711606,3.130029759668648,2.155963820179169,2.827115605515188,2.6930809096725477,1.843799975645557,4.178253726796488,3.1513321745154848,2.2566501414242017,0.3949708108867214,-0.7069212261911183,1.8195439355418688,0.3010299956639812,0.5242339143099345,0.2754558912751764,-0.5108698378073222,Martinotti,NMO_37787
45,2.7067177823367587,-0.3558760707862418,1.4771212547196624,1.120676734965805,3.092976655618654,2.996393450913548,2.5184349700655226,1.3010299956639813,1.2041199826559248,1.1139433523068367,1.8573324964312685,1.5185139398778875,1.2787536009528289,3.0822954813055414,2.197760678037521,2.724295594467937,2.5885605774079985,1.6099138106740316,4.319183771649862,3.0005149392515023,2.017371350141208,0.16879200978429632,-0.7647845232745429,2.1986570869544226,0.3010299956639812,0.658605882327313,0.2758611339598829,-0.5080606953823361,Martinotti,NMO_37301
46,2.432969290874406,-0.26296108124076195,1.2041199826559248,0.9105543002277727,2.867261193187285,2.6651211271244977,2.2526831619321976,0.9542425094393249,1.5797835966168101,1.3617278360175928,1.7160033436347992,1.3424226808222062,1.1139433523068367,2.908506075659823,2.2488131159093365,2.6676957295247137,2.7007714675389654,1.7746526752494283,4.212403238069816,3.0555748861579928,2.0674959148814436,0.0664813863178058,-0.48676473301350565,1.3424226808222062,0.0,0.4658574816022656,0.16196196148748063,-1.0905466100521994,Martinotti,NMO_79464
47,1.255272505103306,-0.6818064064156286,1.0,0.7363965022766424,2.4053122027584193,3.17260293120986,2.032900678732676,0.6020599913279624,0.3010299956639812,0.0,0.6989700043360189,0.6020599913279624,0.47712125471966244,3.1722464143775317,1.7739901781043057,2.83791619572216,3.027317005432953,2.0986776414760104,3.3997076371399917,3.345810978418905,2.3743983242329905,0.49999562722693547,-0.04490260814934651,0.3010299956639812,0.3010299956639812,0.6561832776019041,0.15723043109681603,-0.9542425094393249,Martinotti,NMO_36965
48,2.2624510897304293,-0.2978935089916181,1.1760912590556813,0.8986898026247145,2.95325699127066,3.0684159397469286,2.3551640665152047,0.9542425094393249,1.3222192947339193,1.041392685158225,1.7242758696007892,1.4913616938342726,1.2787536009528289,3.094492140055329,2.2676080204677063,2.7131558116106804,2.5591850760169312,1.7902556942007852,4.059768638418701,2.9711394378604346,2.192992168831845,-0.13167908910124743,-0.7932185981976732,1.8692317197309762,0.3010299956639812,0.5588439859659745,0.3008248154514106,-0.3932193699994533,bitufted,NMO_37099
49,2.204119982655925,-0.3005836470544731,1.1139433523068367,0.9054294011699537,2.933401230299688,2.8220241627750684,2.3880123433641907,1.462397997898956,1.3222192947339193,0.9030899869919435,1.7481880270062005,1.4771212547196624,1.3222192947339193,3.0074647252602107,2.291949110299542,2.7586016942332923,2.7544699915796813,1.9065041770634545,4.116019191606085,3.1664243534231846,2.3121147735127683,-0.057696821562951466,-0.7805586701704278,1.7634279935629373,0.0,0.4418867891776199,0.2951188321282934,-0.4406919890929875,bitufted,NMO_37244
50,2.075546961392531,-0.27412817159378683,1.1760912590556813,0.8972664564497863,3.112584894843124,3.1586217849907956,3.006791106581458,0.7781512503836436,1.1760912590556813,1.0,1.8325089127062364,1.6901960800285136,1.505149978319906,3.227844681819745,2.4433980363307035,2.8686999555178687,2.9612194619660808,2.107878954025683,4.194238784700431,3.373173823809584,2.518790130167109,-0.5376308424612534,-0.8201885955498172,1.7160033436347992,0.0,0.30102999566398175,0.29802469750625465,-0.3595436177577316,bitufted,NMO_37110
51,1.863322860120456,-0.23629090075024978,0.9542425094393249,0.7157835033456689,2.988425170006303,2.980671352785916,2.025264892154508,0.7781512503836436,1.2304489213782739,1.0,1.462397997898956,1.3222192947339193,1.2041199826559248,2.976943752521442,2.3528384885974614,2.7350534909404938,2.6779941208693963,1.993937819777872,3.8747514120586635,3.0899484827128996,2.400032370600601,-0.08561336150479562,-0.7893874363241578,1.4471580313422192,0.0,0.30102999566398175,0.28459993868121114,-0.4161648287782367,bitufted,NMO_37776
52,2.075546961392531,-0.3444561749375462,1.3222192947339193,0.9294189257142927,2.6555225962534177,2.7580864028167555,2.00518051250378,0.6989700043360189,1.146128035678238,1.0,1.380211241711606,1.1760912590556813,0.9030899869919435,2.843570831699031,2.279501260674074,2.5831488002552057,2.536387093966405,1.710580028965934,3.7969398596406823,2.948341455809908,2.117213741100409,-0.2791946665033512,-0.8085920765709305,1.6020599913279625,0.0,0.4352240183004645,0.30009180736562263,-0.4734869700645683,bitufted,NMO_37324
