,01brn_d,02symm_d,03max_BO_d,04mean_BO_d,05depthX_d,06depthY_d,07depthZ_d,08sholl100_d,09sholl200_d,10sholl300_d,11l200_d,12l300_d,13l400_d,14max_PL_d,15min_PL_d,16mean_PL_d,17max_lng_d,18mean_lng_d,19Total_lng_d,20max_lng_d_d,21mean_lng_d_d,22max_D_d,23mean_D_d,24GR2_d,25GR3_d,26max GR_d,27meanGR_d,28above2_d,name,file
19,1.6532125137753437,-0.2695281195509789,1.1760912590556813,0.9053460672961677,2.2089248310802643,2.4923831850396234,2.1792932055773737,0.6020599913279624,0.47712125471966244,0.0,0.0,0.0,0.0,2.7035925530502656,1.9496619831777302,2.5021234898475986,2.2452870419654856,1.5927703140935756,3.2740115514691626,2.2839942892671816,1.614852715048537,0.314938432943075,0.013135383849737442,0.8450980400142568,0.0,0.5825581606535142,0.21616962401714115,-0.8081144737610868,chandelier,NMO_07472
20,1.505149978319906,-0.18857711748366363,1.0791812460476249,0.7903857068006552,2.1557913523576175,2.9322403193980646,1.7953933349312894,1.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,3.043200692967337,1.794383945525044,2.7089926440751695,2.6432745483709965,1.857590821874074,3.40165886622435,2.6656044704056505,1.9473049143598833,0.41458961710205133,-0.0698524402941169,0.6020599913279624,0.0,0.5574191253874259,0.09487848007458385,-0.9030899869919435,chandelier,NMO_37391
21,1.9344984512435677,-0.27000555461353526,1.2041199826559248,0.9147867891824621,2.587935348636356,2.9593467228420827,2.7410570053605983,1.0,0.6020599913279624,0.3010299956639812,0.9542425094393249,0.3010299956639812,0.0,3.2131929369586194,2.4582657228505065,3.1026266598353187,2.643336839683988,1.926688568151284,3.8662078207699024,2.5344346743817168,1.9011741644428093,0.597695190109103,0.04212481928058982,1.0791812460476249,0.0,0.9482625519372937,0.22685606562419913,-0.8553172051959429,chandelier,NMO_35831
22,1.4913616938342726,-0.17285353528264882,1.0,0.7573011114105235,2.1819007281964047,2.4577154104958825,1.8708718950677428,1.0791812460476249,0.0,0.0,0.47712125471966244,0.0,0.0,2.923547594058861,2.376406747489247,2.749603743434373,2.376406747489247,1.7817443423148587,3.2868943206347647,2.377029665921911,1.860752471086065,0.3060012138852206,-0.09936870302498468,0.47712125471966244,0.3010299956639812,0.8463267063199272,0.18427372178207763,-1.0142404391146103,chandelier,NMO_37114
23,1.7242758696007892,-0.2685541028761045,1.041392685158225,0.8116742845273072,2.561983393768085,2.752079193243111,2.268016020781919,0.9542425094393249,0.6989700043360189,0.0,0.6989700043360189,0.6020599913279624,0.0,3.1019439980680286,2.458466347594467,2.8436694204344066,2.516166176454817,1.6719600506529926,3.404353810475961,2.591827933867694,1.7066741736661453,0.36803557316911223,-0.08476853827146483,1.0,0.6020599913279624,0.5326954651971205,0.1139102021039459,-0.724275869600789,chandelier,NMO_37133
24,1.591064607026499,-0.1884105386139592,0.9542425094393249,0.6712169357636925,2.471804931575037,2.5673440264062375,2.155001836231253,0.9030899869919435,1.0,0.0,0.6989700043360189,0.0,0.0,2.743172419355497,2.3167537632729047,2.580475319955338,2.241517541912708,1.8076412245429752,3.4308905149408755,2.480522290491573,2.016955647398034,-0.11918641316888623,-0.3661879931820542,0.6989700043360189,0.47712125471966244,0.6809213189673592,0.2511486313434639,-0.8920946026904805,chandelier,NMO_04548
25,1.9294189257142929,-0.29367359563089285,1.3424226808222062,1.0489535583474432,2.3691044855716292,2.6890245652050133,2.067517201903675,0.6989700043360189,0.3010299956639812,0.0,0.0,0.0,0.0,3.047361987616305,1.7379287715008553,2.646472233223941,2.3659262330641546,1.3839133391757508,3.3283960113259194,2.3040064130594873,1.4256188781830454,0.27253654640471536,-0.1174340461833675,1.414973347970818,0.9030899869919435,1.4354292767818184,0.41931952804781436,-0.5144455777434748,chandelier,NMO_37537
26,1.5440680443502757,-0.2106884303528443,0.9542425094393249,0.7080181333134159,2.210933535357622,2.6134295219754753,1.826787238816292,1.0,0.6020599913279624,0.0,0.3010299956639812,0.3010299956639812,0.0,2.930973750406404,2.3030938953819953,2.668917655859263,2.51002410318735,1.8408587120128233,3.4206423086296334,2.556100386947478,1.8982598435684697,0.5402193033915056,0.007125373970611165,0.3010299956639812,0.3010299956639812,0.9579081322431166,0.14255943352931358,-1.2430380486862944,chandelier,NMO_37138
27,1.414973347970818,-0.19771506989963702,1.1760912590556813,0.8577482882120979,2.1125714898649792,2.3750963750953966,2.1422016901635135,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,2.810168563158546,1.7266480417183336,2.519169458254122,2.209386183320916,1.6380080824350902,3.1004060803340465,2.2020173398854928,1.6316161712807642,0.6232492706752575,0.09973224856486212,0.47712125471966244,0.3010299956639812,1.0032095429348975,0.2180337060316539,-0.9378520932511555,chandelier,NMO_37818
28,1.505149978319906,-0.14761534700140444,1.2041199826559248,0.8361431973613304,2.493959674554181,2.5203393990430505,2.163757523981956,1.0,0.6020599913279624,0.0,0.3010299956639812,0.0,0.0,2.9502188035118295,2.068186579897895,2.6534356542010045,2.395596583477622,1.8157278292796093,3.359795873629885,2.4198607963562324,1.830529911945562,0.3360551271114332,0.03208937043265166,0.6020599913279624,0.0,0.5407899778235155,0.1164763404925342,-0.9030899869919435,chandelier,NMO_37821
